districtid,weekid,dose1,dose2
DL_South West Delhi,26,34224.0,18962.0
DL_South West Delhi,27,20312.0,25095.0
DL_South West Delhi,28,15074.0,39687.0
DL_South West Delhi,29,41223.0,35607.0
DL_South West Delhi,30,59620.0,40531.0
DL_West Delhi,1,1278.0,0.0
DL_West Delhi,2,4465.0,0.0
DL_West Delhi,3,6950.0,0.0
DL_West Delhi,4,10969.0,287.0
DL_West Delhi,5,13036.0,2287.0
DL_West Delhi,6,5229.0,2773.0
DL_West Delhi,7,7425.0,4077.0
DL_West Delhi,8,12093.0,6373.0
DL_West Delhi,9,17143.0,7987.0
DL_West Delhi,10,23161.0,4825.0
DL_West Delhi,11,81110.0,3490.0
DL_West Delhi,12,62018.0,8187.0
DL_West Delhi,13,49924.0,11357.0
DL_West Delhi,14,30377.0,14889.0
DL_West Delhi,15,21245.0,20048.0
DL_West Delhi,16,47982.0,20091.0
DL_West Delhi,17,44160.0,27200.0
DL_West Delhi,18,36504.0,11204.0
DL_West Delhi,19,6974.0,2915.0
DL_West Delhi,20,4462.0,7730.0
DL_West Delhi,21,16992.0,16455.0
DL_West Delhi,22,24508.0,13958.0
DL_West Delhi,23,66676.0,15479.0
DL_West Delhi,24,70048.0,22483.0
DL_West Delhi,25,28992.0,15719.0
DL_West Delhi,26,28487.0,12702.0
DL_West Delhi,27,17294.0,15908.0
DL_West Delhi,28,12047.0,36678.0
DL_West Delhi,29,36155.0,34453.0
DL_West Delhi,30,53126.0,39829.0
DN_Dadra and Nagar Haveli,1,170.0,0.0
DN_Dadra and Nagar Haveli,2,382.0,0.0
DN_Dadra and Nagar Haveli,3,809.0,0.0
DN_Dadra and Nagar Haveli,4,1474.0,41.0
DN_Dadra and Nagar Haveli,5,1638.0,212.0
DN_Dadra and Nagar Haveli,6,319.0,134.0
DN_Dadra and Nagar Haveli,7,1713.0,665.0
DN_Dadra and Nagar Haveli,8,1291.0,1071.0
DN_Dadra and Nagar Haveli,9,1313.0,845.0
DN_Dadra and Nagar Haveli,10,1367.0,433.0
DN_Dadra and Nagar Haveli,11,6880.0,806.0
DN_Dadra and Nagar Haveli,12,12563.0,1261.0
DN_Dadra and Nagar Haveli,13,6574.0,1094.0
DN_Dadra and Nagar Haveli,14,1786.0,903.0
DN_Dadra and Nagar Haveli,15,1139.0,1188.0
DN_Dadra and Nagar Haveli,16,920.0,1353.0
DN_Dadra and Nagar Haveli,17,3849.0,1893.0
DN_Dadra and Nagar Haveli,18,13695.0,11.0
DN_Dadra and Nagar Haveli,19,17587.0,28.0
DN_Dadra and Nagar Haveli,20,15560.0,41.0
DN_Dadra and Nagar Haveli,21,18955.0,68.0
DN_Dadra and Nagar Haveli,22,24213.0,212.0
DN_Dadra and Nagar Haveli,23,26456.0,2685.0
DN_Dadra and Nagar Haveli,24,47272.0,7804.0
DN_Dadra and Nagar Haveli,25,41209.0,5726.0
DN_Dadra and Nagar Haveli,26,37098.0,2988.0
DN_Dadra and Nagar Haveli,27,15503.0,1806.0
DN_Dadra and Nagar Haveli,28,18875.0,1401.0
DN_Dadra and Nagar Haveli,29,16033.0,1803.0
DN_Dadra and Nagar Haveli,30,13006.0,5033.0
DN_Daman,1,87.0,0.0
DN_Daman,2,190.0,0.0
DN_Daman,3,230.0,0.0
DN_Daman,4,232.0,30.0
DN_Daman,5,345.0,182.0
DN_Daman,6,538.0,75.0
DN_Daman,7,1212.0,225.0
DN_Daman,8,771.0,212.0
DN_Daman,9,1464.0,182.0
DN_Daman,10,1690.0,201.0
DN_Daman,11,4429.0,342.0
DN_Daman,12,9978.0,417.0
DN_Daman,13,4551.0,521.0
DN_Daman,14,1899.0,585.0
DN_Daman,15,1255.0,1257.0
DN_Daman,16,1509.0,1901.0
DN_Daman,17,4214.0,2359.0
DN_Daman,18,10372.0,27.0
DN_Daman,19,17679.0,9.0
DN_Daman,20,16907.0,35.0
DN_Daman,21,20889.0,79.0
DN_Daman,22,15637.0,262.0
DN_Daman,23,30760.0,1866.0
DN_Daman,24,27879.0,6841.0
DN_Daman,25,6034.0,5056.0
DN_Daman,26,7136.0,2787.0
DN_Daman,27,3592.0,1857.0
DN_Daman,28,5737.0,1525.0
DN_Daman,29,8731.0,1680.0
DN_Daman,30,4839.0,4761.0
DN_Diu,1,0.0,0.0
DN_Diu,2,0.0,0.0
DN_Diu,3,364.0,0.0
DN_Diu,4,99.0,0.0
DN_Diu,5,333.0,0.0
DN_Diu,6,71.0,0.0
DN_Diu,7,1017.0,320.0
DN_Diu,8,1024.0,75.0
DN_Diu,9,1234.0,321.0
DN_Diu,10,656.0,46.0
DN_Diu,11,1059.0,100.0
DN_Diu,12,2165.0,582.0
DN_Diu,13,1709.0,786.0
DN_Diu,14,1067.0,718.0
DN_Diu,15,643.0,737.0
DN_Diu,16,384.0,951.0
DN_Diu,17,1018.0,847.0
DN_Diu,18,4656.0,0.0
DN_Diu,19,5051.0,12.0
DN_Diu,20,3824.0,28.0
DN_Diu,21,3484.0,136.0
DN_Diu,22,1295.0,105.0
DN_Diu,23,2792.0,435.0
DN_Diu,24,2106.0,1078.0
DN_Diu,25,338.0,1353.0
DN_Diu,26,322.0,1012.0
DN_Diu,27,278.0,1134.0
DN_Diu,28,279.0,492.0
DN_Diu,29,406.0,659.0
DN_Diu,30,248.0,1715.0
GA_North Goa,1,302.0,0.0
GA_North Goa,2,1650.0,0.0
GA_North Goa,3,2036.0,0.0
GA_North Goa,4,3098.0,184.0
GA_North Goa,5,1785.0,408.0
GA_North Goa,6,2929.0,994.0
GA_North Goa,7,8022.0,2156.0
GA_North Goa,8,9253.0,2421.0
GA_North Goa,9,8583.0,1632.0
GA_North Goa,10,6407.0,2154.0
GA_North Goa,11,9410.0,2159.0
GA_North Goa,12,12987.0,4638.0
GA_North Goa,13,27000.0,6317.0
GA_North Goa,14,20449.0,7151.0
GA_North Goa,15,19338.0,5588.0
GA_North Goa,16,12933.0,4508.0
GA_North Goa,17,15284.0,4843.0
GA_North Goa,18,20866.0,183.0
GA_North Goa,19,17172.0,155.0
GA_North Goa,20,22533.0,1123.0
GA_North Goa,21,25182.0,1292.0
GA_North Goa,22,59589.0,2209.0
GA_North Goa,23,46357.0,3224.0
GA_North Goa,24,43061.0,9610.0
GA_North Goa,25,31867.0,20604.0
GA_North Goa,26,33237.0,20551.0
GA_North Goa,27,18871.0,16332.0
GA_North Goa,28,19739.0,12339.0
GA_North Goa,29,15730.0,10338.0
GA_North Goa,30,12574.0,15190.0
GA_South Goa,1,619.0,0.0
GA_South Goa,2,843.0,0.0
GA_South Goa,3,1960.0,0.0
GA_South Goa,4,2719.0,125.0
GA_South Goa,5,1060.0,556.0
GA_South Goa,6,819.0,483.0
GA_South Goa,7,9002.0,2000.0
GA_South Goa,8,9648.0,2381.0
GA_South Goa,9,11872.0,993.0
GA_South Goa,10,9034.0,677.0
GA_South Goa,11,10418.0,2292.0
GA_South Goa,12,15879.0,4432.0
GA_South Goa,13,24493.0,8276.0
GA_South Goa,14,25217.0,9147.0
GA_South Goa,15,25123.0,6100.0
GA_South Goa,16,14396.0,5236.0
GA_South Goa,17,17625.0,6364.0
GA_South Goa,18,26154.0,270.0
GA_South Goa,19,20084.0,138.0
GA_South Goa,20,18477.0,166.0
GA_South Goa,21,31085.0,306.0
GA_South Goa,22,63051.0,868.0
GA_South Goa,23,55558.0,3642.0
GA_South Goa,24,61463.0,10407.0
GA_South Goa,25,32562.0,17773.0
GA_South Goa,26,25232.0,21923.0
GA_South Goa,27,18579.0,20527.0
GA_South Goa,28,21743.0,14539.0
GA_South Goa,29,16950.0,12325.0
GA_South Goa,30,12856.0,19660.0
GJ_Ahmedabad,1,7903921.0,0.0
GJ_Ahmedabad,2,419719299.0,0.0
GJ_Ahmedabad,3,953318514.0,0.0
GJ_Ahmedabad,4,2138327780.0,0.0
GJ_Ahmedabad,5,146507108.0,14694565.0
GJ_Ahmedabad,6,19501937.0,428819922.0
GJ_Ahmedabad,7,40377839823.0,404617723.0
GJ_Ahmedabad,8,8346045465.0,815612815.0
GJ_Ahmedabad,9,0.0,4089880245.0
GJ_Ahmedabad,10,301103263339.0,546502008.0
GJ_Ahmedabad,11,0.0,0.0
GJ_Ahmedabad,12,75954154181.0,18735225553.0
GJ_Ahmedabad,13,42191085029.0,4882037978.0
GJ_Ahmedabad,14,23355063042.0,14770050850.0
GJ_Ahmedabad,15,12316093303.0,14193085523.0
GJ_Ahmedabad,16,3192911099468.0,8492062920.0
GJ_Ahmedabad,17,107430085800.0,14942050624.0
GJ_Ahmedabad,18,23080059452.0,326000731.0
GJ_Ahmedabad,19,95570239413.0,7541002208.0
GJ_Ahmedabad,20,217160266341.0,6041004109.0
GJ_Ahmedabad,21,505710220127.0,5153030689.0
GJ_Ahmedabad,22,473230207869.0,5761017073.0
GJ_Ahmedabad,23,678070188328.0,7260065165.0
GJ_Ahmedabad,24,416850128305.0,5958060364.0
GJ_Ahmedabad,25,218580086042.0,4015050126.0
GJ_Ahmedabad,26,366730121399.0,6022069826.0
GJ_Ahmedabad,27,349890136379.0,6244078113.0
GJ_Ahmedabad,28,473220143539.0,7157091465.0
GJ_Ahmedabad,29,613730178498.0,19949091906.0
GJ_Ahmedabad,30,864670171205.0,1791869055740.0
GJ_Amreli,1,788.0,0.0
GJ_Amreli,2,2723.0,0.0
GJ_Amreli,3,5925.0,0.0
GJ_Amreli,4,7212.0,0.0
GJ_Amreli,5,646.0,1195.0
GJ_Amreli,6,113.0,2164.0
GJ_Amreli,7,12781.0,3670.0
GJ_Amreli,8,18184.0,6380.0
GJ_Amreli,9,26735.0,2282.0
GJ_Amreli,10,50979.0,367.0
GJ_Amreli,11,41655.0,1743.0
GJ_Amreli,12,51383.0,4368.0
GJ_Amreli,13,15804.0,10357.0
GJ_Amreli,14,5200.0,11250.0
GJ_Amreli,15,4411.0,10352.0
GJ_Amreli,16,4153.0,11516.0
GJ_Amreli,17,3293.0,16827.0
GJ_Amreli,18,0.0,78.0
GJ_Amreli,19,3435.0,11395.0
GJ_Amreli,20,10242.0,8819.0
GJ_Amreli,21,19261.0,5917.0
GJ_Amreli,22,12661.0,5798.0
GJ_Amreli,23,39733.0,9122.0
GJ_Amreli,24,22822.0,10749.0
GJ_Amreli,25,19598.0,9766.0
GJ_Amreli,26,22943.0,10286.0
GJ_Amreli,27,41769.0,11576.0
GJ_Amreli,28,40166.0,10597.0
GJ_Amreli,29,55848.0,23578.0
GJ_Amreli,30,73255.0,21763.0
GJ_Anand,1,1359.0,0.0
GJ_Anand,2,7037.0,0.0
GJ_Anand,3,5936.0,0.0
GJ_Anand,4,8203.0,1.0
GJ_Anand,5,1159.0,1939.0
GJ_Anand,6,114.0,5096.0
GJ_Anand,7,25707.0,1970.0
GJ_Anand,8,21019.0,5415.0
GJ_Anand,9,31346.0,2741.0
GJ_Anand,10,65528.0,1077.0
GJ_Anand,11,53716.0,4260.0
GJ_Anand,12,77542.0,10293.0
GJ_Anand,13,38823.0,17351.0
GJ_Anand,14,22803.0,19887.0
GJ_Anand,15,18558.0,25142.0
GJ_Anand,16,10053.0,17060.0
GJ_Anand,17,10295.0,20393.0
GJ_Anand,18,2952.0,2774.0
GJ_Anand,19,12613.0,8612.0
GJ_Anand,20,22048.0,6230.0
GJ_Anand,21,53357.0,9689.0
GJ_Anand,22,51818.0,10449.0
GJ_Anand,23,68041.0,14957.0
GJ_Anand,24,39034.0,15005.0
GJ_Anand,25,19862.0,9177.0
GJ_Anand,26,31216.0,13995.0
GJ_Anand,27,29873.0,10567.0
GJ_Anand,28,32422.0,10309.0
GJ_Anand,29,53410.0,18536.0
GJ_Anand,30,125987.0,37627.0
GJ_Aravalli,1,905.0,0.0
GJ_Aravalli,2,3837.0,0.0
GJ_Aravalli,3,5875.0,0.0
GJ_Aravalli,4,4314.0,0.0
GJ_Aravalli,5,732.0,1448.0
GJ_Aravalli,6,113.0,2259.0
GJ_Aravalli,7,23147.0,5234.0
GJ_Aravalli,8,16504.0,3081.0
GJ_Aravalli,9,22341.0,636.0
GJ_Aravalli,10,31822.0,281.0
GJ_Aravalli,11,33190.0,2898.0
GJ_Aravalli,12,41980.0,8632.0
GJ_Aravalli,13,25034.0,11761.0
GJ_Aravalli,14,11948.0,18211.0
GJ_Aravalli,15,9320.0,16719.0
GJ_Aravalli,16,5133.0,8884.0
GJ_Aravalli,17,4878.0,6080.0
GJ_Aravalli,18,588.0,2183.0
GJ_Aravalli,19,2657.0,9464.0
GJ_Aravalli,20,8592.0,9733.0
GJ_Aravalli,21,22375.0,7113.0
GJ_Aravalli,22,22789.0,6455.0
GJ_Aravalli,23,31120.0,4197.0
GJ_Aravalli,24,12539.0,4719.0
GJ_Aravalli,25,12287.0,4615.0
GJ_Aravalli,26,14211.0,6133.0
GJ_Aravalli,27,21492.0,7788.0
GJ_Aravalli,28,19638.0,6944.0
GJ_Aravalli,29,31327.0,11987.0
GJ_Aravalli,30,46028.0,13799.0
GJ_Banaskantha,1,434.0,0.0
GJ_Banaskantha,2,5679.0,0.0
GJ_Banaskantha,3,6897.0,0.0
GJ_Banaskantha,4,22461.0,1.0
GJ_Banaskantha,5,1438.0,585.0
GJ_Banaskantha,6,807.0,1799.0
GJ_Banaskantha,7,24315.0,4652.0
GJ_Banaskantha,8,25800.0,5749.0
GJ_Banaskantha,9,44470.0,5007.0
GJ_Banaskantha,10,79175.0,2782.0
GJ_Banaskantha,11,79578.0,4893.0
GJ_Banaskantha,12,152288.0,24534.0
GJ_Banaskantha,13,75826.0,11758.0
GJ_Banaskantha,14,45337.0,16792.0
GJ_Banaskantha,15,36339.0,17339.0
GJ_Banaskantha,16,13044.0,14729.0
GJ_Banaskantha,17,16435.0,24359.0
GJ_Banaskantha,18,22965.0,4574.0
GJ_Banaskantha,19,21021.0,21188.0
GJ_Banaskantha,20,14669.0,12797.0
GJ_Banaskantha,21,33247.0,20154.0
GJ_Banaskantha,22,31002.0,9543.0
GJ_Banaskantha,23,48624.0,17210.0
GJ_Banaskantha,24,27244.0,33478.0
GJ_Banaskantha,25,8642.0,22688.0
GJ_Banaskantha,26,26817.0,24387.0
GJ_Banaskantha,27,53090.0,13166.0
GJ_Banaskantha,28,54006.0,20412.0
GJ_Banaskantha,29,154973.0,44175.0
GJ_Banaskantha,30,225180.0,110447.0
GJ_Bharuch,1,627.0,0.0
GJ_Bharuch,2,3513.0,0.0
GJ_Bharuch,3,7306.0,0.0
GJ_Bharuch,4,10149.0,0.0
GJ_Bharuch,5,1308.0,1101.0
GJ_Bharuch,6,130.0,2228.0
GJ_Bharuch,7,10399.0,3042.0
GJ_Bharuch,8,9920.0,6365.0
GJ_Bharuch,9,20445.0,5466.0
GJ_Bharuch,10,34688.0,1120.0
GJ_Bharuch,11,39575.0,2040.0
GJ_Bharuch,12,39414.0,4395.0
GJ_Bharuch,13,18390.0,7587.0
GJ_Bharuch,14,13313.0,14016.0
GJ_Bharuch,15,15394.0,17693.0
GJ_Bharuch,16,16641.0,13385.0
GJ_Bharuch,17,16956.0,17799.0
GJ_Bharuch,18,7905.0,507.0
GJ_Bharuch,19,38630.0,2469.0
GJ_Bharuch,20,47270.0,4608.0
GJ_Bharuch,21,51582.0,7689.0
GJ_Bharuch,22,50698.0,6756.0
GJ_Bharuch,23,95469.0,14577.0
GJ_Bharuch,24,37362.0,12850.0
GJ_Bharuch,25,18701.0,8637.0
GJ_Bharuch,26,29622.0,9778.0
GJ_Bharuch,27,31079.0,13101.0
GJ_Bharuch,28,33582.0,9682.0
GJ_Bharuch,29,54597.0,16566.0
GJ_Bharuch,30,73361.0,19688.0
GJ_Bhavnagar,1,959642.0,0.0
GJ_Bhavnagar,2,34789394.0,0.0
GJ_Bhavnagar,3,49485133.0,0.0
GJ_Bhavnagar,4,1769773217.0,0.0
GJ_Bhavnagar,5,126600514.0,1029500.0
GJ_Bhavnagar,6,5400604.0,29572897.0
GJ_Bhavnagar,7,698707833.0,14783268.0
GJ_Bhavnagar,8,635606716.0,47272318.0
GJ_Bhavnagar,9,192927895.0,782554823.0
GJ_Bhavnagar,10,52375848833.0,63701344.0
GJ_Bhavnagar,11,0.0,634397484.0
GJ_Bhavnagar,12,177011818435.0,317303316.0
GJ_Bhavnagar,13,25338005695.0,369804131.0
GJ_Bhavnagar,14,10786003878.0,1071106244.0
GJ_Bhavnagar,15,12927007568.0,1507611801.0
GJ_Bhavnagar,16,10771014011.0,1403016739.0
GJ_Bhavnagar,17,9914009999.0,1436908165.0
GJ_Bhavnagar,18,243005758.0,11700305.0
GJ_Bhavnagar,19,7261024945.0,340801245.0
GJ_Bhavnagar,20,17789018106.0,210100985.0
GJ_Bhavnagar,21,34094014943.0,278602713.0
GJ_Bhavnagar,22,37015012398.0,499502727.0
GJ_Bhavnagar,23,51783017538.0,1040708682.0
GJ_Bhavnagar,24,27402015990.0,1102508715.0
GJ_Bhavnagar,25,21044007586.0,1072104225.0
GJ_Bhavnagar,26,32090013853.0,1240805633.0
GJ_Bhavnagar,27,43875016263.0,136304206712.0
GJ_Bhavnagar,28,39263011411.0,13373009774.0
GJ_Bhavnagar,29,49702017637.0,15007009599.0
GJ_Bhavnagar,30,45392014141.0,19747009365.0
GJ_Botad,1,443.0,0.0
GJ_Botad,2,1233.0,0.0
GJ_Botad,3,2085.0,0.0
GJ_Botad,4,2758.0,0.0
GJ_Botad,5,377.0,701.0
GJ_Botad,6,34.0,886.0
GJ_Botad,7,1971.0,1160.0
GJ_Botad,8,3679.0,1918.0
GJ_Botad,9,10084.0,975.0
GJ_Botad,10,11775.0,186.0
GJ_Botad,11,7606.0,525.0
GJ_Botad,12,7863.0,1375.0
GJ_Botad,13,2206.0,1489.0
GJ_Botad,14,1152.0,645.0
GJ_Botad,15,2067.0,3687.0
GJ_Botad,16,4559.0,6157.0
GJ_Botad,17,3109.0,5673.0
GJ_Botad,18,672.0,1.0
GJ_Botad,19,4553.0,719.0
GJ_Botad,20,6681.0,2710.0
GJ_Botad,21,16199.0,3046.0
GJ_Botad,22,16658.0,2702.0
GJ_Botad,23,27671.0,2294.0
GJ_Botad,24,19787.0,3837.0
GJ_Botad,25,17179.0,3208.0
GJ_Botad,26,16156.0,1565.0
GJ_Botad,27,30672.0,2178.0
GJ_Botad,28,28705.0,5706.0
GJ_Botad,29,28587.0,4667.0
GJ_Botad,30,22850.0,3951.0
GJ_Chhota Udaipur,1,398.0,0.0
GJ_Chhota Udaipur,2,2897.0,0.0
GJ_Chhota Udaipur,3,2124.0,0.0
GJ_Chhota Udaipur,4,10056.0,0.0
GJ_Chhota Udaipur,5,208.0,448.0
GJ_Chhota Udaipur,6,9.0,1261.0
GJ_Chhota Udaipur,7,1799.0,1936.0
GJ_Chhota Udaipur,8,2303.0,1133.0
GJ_Chhota Udaipur,9,10510.0,4637.0
GJ_Chhota Udaipur,10,38730.0,351.0
GJ_Chhota Udaipur,11,24497.0,945.0
GJ_Chhota Udaipur,12,35344.0,1364.0
GJ_Chhota Udaipur,13,17428.0,949.0
GJ_Chhota Udaipur,14,12583.0,5709.0
GJ_Chhota Udaipur,15,5234.0,8460.0
GJ_Chhota Udaipur,16,890.0,3599.0
GJ_Chhota Udaipur,17,1249.0,5116.0
GJ_Chhota Udaipur,18,949.0,713.0
GJ_Chhota Udaipur,19,3611.0,15921.0
GJ_Chhota Udaipur,20,8760.0,11578.0
GJ_Chhota Udaipur,21,9461.0,11623.0
GJ_Chhota Udaipur,22,9777.0,8295.0
GJ_Chhota Udaipur,23,29574.0,11818.0
GJ_Chhota Udaipur,24,39832.0,7154.0
GJ_Chhota Udaipur,25,17139.0,1037.0
GJ_Chhota Udaipur,26,25018.0,788.0
GJ_Chhota Udaipur,27,40530.0,3397.0
GJ_Chhota Udaipur,28,22336.0,10122.0
GJ_Chhota Udaipur,29,23250.0,15221.0
GJ_Chhota Udaipur,30,35419.0,20158.0
GJ_Dahod,1,1962.0,0.0
GJ_Dahod,2,8071.0,0.0
GJ_Dahod,3,8635.0,0.0
GJ_Dahod,4,8350.0,0.0
GJ_Dahod,5,1470.0,3474.0
GJ_Dahod,6,6.0,5087.0
GJ_Dahod,7,42338.0,7388.0
GJ_Dahod,8,41578.0,6052.0
GJ_Dahod,9,42634.0,1753.0
GJ_Dahod,10,10405.0,220.0
GJ_Dahod,11,23154.0,7379.0
GJ_Dahod,12,48753.0,12092.0
GJ_Dahod,13,28451.0,13011.0
GJ_Dahod,14,19857.0,11817.0
GJ_Dahod,15,20095.0,11790.0
GJ_Dahod,16,17953.0,21589.0
GJ_Dahod,17,16199.0,26967.0
GJ_Dahod,18,1249.0,1946.0
GJ_Dahod,19,9486.0,12271.0
GJ_Dahod,20,12127.0,15666.0
GJ_Dahod,21,26588.0,16552.0
GJ_Dahod,22,33612.0,12223.0
GJ_Dahod,23,38390.0,10755.0
GJ_Dahod,24,20723.0,18811.0
GJ_Dahod,25,7552.0,9501.0
GJ_Dahod,26,18543.0,14424.0
GJ_Dahod,27,30158.0,35220.0
GJ_Dahod,28,24482.0,19885.0
GJ_Dahod,29,60025.0,31485.0
GJ_Dahod,30,110897.0,27819.0
GJ_Dang,1,388.0,0.0
GJ_Dang,2,840.0,0.0
GJ_Dang,3,785.0,0.0
GJ_Dang,4,2055.0,0.0
GJ_Dang,5,536.0,828.0
GJ_Dang,6,5.0,592.0
GJ_Dang,7,963.0,683.0
GJ_Dang,8,695.0,1489.0
GJ_Dang,9,4041.0,450.0
GJ_Dang,10,7398.0,112.0
GJ_Dang,11,4299.0,246.0
GJ_Dang,12,7296.0,510.0
GJ_Dang,13,2476.0,418.0
GJ_Dang,14,1335.0,1425.0
GJ_Dang,15,734.0,842.0
GJ_Dang,16,777.0,1132.0
GJ_Dang,17,594.0,731.0
GJ_Dang,18,92.0,0.0
GJ_Dang,19,357.0,9.0
GJ_Dang,20,1284.0,45.0
GJ_Dang,21,3607.0,119.0
GJ_Dang,22,2374.0,308.0
GJ_Dang,23,3637.0,946.0
GJ_Dang,24,3523.0,1036.0
GJ_Dang,25,2721.0,971.0
GJ_Dang,26,3997.0,1128.0
GJ_Dang,27,2264.0,841.0
GJ_Dang,28,2306.0,685.0
GJ_Dang,29,3863.0,1068.0
GJ_Dang,30,4470.0,1232.0
GJ_Devbhumi Dwarka,1,201.0,0.0
GJ_Devbhumi Dwarka,2,1943.0,0.0
GJ_Devbhumi Dwarka,3,2668.0,0.0
GJ_Devbhumi Dwarka,4,6302.0,0.0
GJ_Devbhumi Dwarka,5,668.0,494.0
GJ_Devbhumi Dwarka,6,30.0,1044.0
GJ_Devbhumi Dwarka,7,4090.0,2236.0
GJ_Devbhumi Dwarka,8,9370.0,2916.0
GJ_Devbhumi Dwarka,9,16234.0,1597.0
GJ_Devbhumi Dwarka,10,17162.0,743.0
GJ_Devbhumi Dwarka,11,11750.0,235.0
GJ_Devbhumi Dwarka,12,17821.0,2184.0
GJ_Devbhumi Dwarka,13,8065.0,4640.0
GJ_Devbhumi Dwarka,14,6730.0,7262.0
GJ_Devbhumi Dwarka,15,7672.0,8073.0
GJ_Devbhumi Dwarka,16,5730.0,8845.0
GJ_Devbhumi Dwarka,17,3522.0,9825.0
GJ_Devbhumi Dwarka,18,763.0,1433.0
GJ_Devbhumi Dwarka,19,2916.0,6998.0
GJ_Devbhumi Dwarka,20,7479.0,4288.0
GJ_Devbhumi Dwarka,21,26137.0,3349.0
GJ_Devbhumi Dwarka,22,26100.0,2681.0
GJ_Devbhumi Dwarka,23,50715.0,4316.0
GJ_Devbhumi Dwarka,24,21970.0,5473.0
GJ_Devbhumi Dwarka,25,5835.0,6715.0
GJ_Devbhumi Dwarka,26,12985.0,8855.0
GJ_Devbhumi Dwarka,27,22590.0,11847.0
GJ_Devbhumi Dwarka,28,23507.0,10791.0
GJ_Devbhumi Dwarka,29,45108.0,11034.0
GJ_Devbhumi Dwarka,30,41584.0,9093.0
GJ_Gandhinagar,1,756733.0,0.0
GJ_Gandhinagar,2,4630651.0,0.0
GJ_Gandhinagar,3,110764085.0,0.0
GJ_Gandhinagar,4,66641716.0,0.0
GJ_Gandhinagar,5,10500422.0,1127123.0
GJ_Gandhinagar,6,2350119.0,3613475.0
GJ_Gandhinagar,7,3105667158.0,77162310.0
GJ_Gandhinagar,8,793904945.0,51361704.0
GJ_Gandhinagar,9,0.0,405950456.0
GJ_Gandhinagar,10,458437965.0,26900645.0
GJ_Gandhinagar,11,10728339661.0,0.0
GJ_Gandhinagar,12,2137306540.0,2162712553.0
GJ_Gandhinagar,13,994102164.0,514402309.0
GJ_Gandhinagar,14,842002004.0,1018002770.0
GJ_Gandhinagar,15,1195806188.0,1939604690.0
GJ_Gandhinagar,16,760015349.0,1466208271.0
GJ_Gandhinagar,17,302214057.0,944206607.0
GJ_Gandhinagar,18,385107525.0,41100224.0
GJ_Gandhinagar,19,190967531466.0,173400293.0
GJ_Gandhinagar,20,17769034403.0,168500602.0
GJ_Gandhinagar,21,28162026098.0,271205537.0
GJ_Gandhinagar,22,35535022902.0,357804663.0
GJ_Gandhinagar,23,63696021858.0,645607967.0
GJ_Gandhinagar,24,32109012227.0,856507501.0
GJ_Gandhinagar,25,18413008805.0,445404517.0
GJ_Gandhinagar,26,27261020787.0,682405319.0
GJ_Gandhinagar,27,36176011737.0,754805938.0
GJ_Gandhinagar,28,35018011980.0,701710180.0
GJ_Gandhinagar,29,40838017650.0,942808315.0
GJ_Gandhinagar,30,57490009710.0,141790304548.0
GJ_Gir Somnath,1,588.0,0.0
GJ_Gir Somnath,2,1080.0,0.0
GJ_Gir Somnath,3,4085.0,0.0
GJ_Gir Somnath,4,5936.0,0.0
GJ_Gir Somnath,5,1407.0,764.0
GJ_Gir Somnath,6,145.0,1140.0
GJ_Gir Somnath,7,7242.0,2171.0
GJ_Gir Somnath,8,10281.0,4224.0
GJ_Gir Somnath,9,10410.0,2950.0
GJ_Gir Somnath,10,14369.0,521.0
GJ_Gir Somnath,11,11863.0,1204.0
GJ_Gir Somnath,12,34813.0,2830.0
GJ_Gir Somnath,13,32344.0,5471.0
GJ_Gir Somnath,14,13875.0,6238.0
GJ_Gir Somnath,15,14835.0,6707.0
GJ_Gir Somnath,16,7933.0,8204.0
GJ_Gir Somnath,17,10801.0,9620.0
GJ_Gir Somnath,18,1045.0,1350.0
GJ_Gir Somnath,19,6140.0,3398.0
GJ_Gir Somnath,20,14882.0,9344.0
GJ_Gir Somnath,21,29028.0,3462.0
GJ_Gir Somnath,22,26759.0,1187.0
GJ_Gir Somnath,23,38310.0,4171.0
GJ_Gir Somnath,24,23607.0,3857.0
GJ_Gir Somnath,25,16862.0,5028.0
GJ_Gir Somnath,26,28066.0,7516.0
GJ_Gir Somnath,27,28503.0,11433.0
GJ_Gir Somnath,28,36460.0,9389.0
GJ_Gir Somnath,29,54964.0,12116.0
GJ_Gir Somnath,30,52374.0,21316.0
GJ_Jamnagar,1,398155.0,0.0
GJ_Jamnagar,2,13621328.0,0.0
GJ_Jamnagar,3,48782813.0,0.0
GJ_Jamnagar,4,70332150.0,0.0
GJ_Jamnagar,5,7680595.0,600823.0
GJ_Jamnagar,6,1230063.0,11971500.0
GJ_Jamnagar,7,2479864999.0,23301112.0
GJ_Jamnagar,8,742505790.0,32151313.0
GJ_Jamnagar,9,0.0,0.0
GJ_Jamnagar,10,776631687.0,3620525.0
GJ_Jamnagar,11,6784269866.0,54298927.0
GJ_Jamnagar,12,3076725108.0,1733843525.0
GJ_Jamnagar,13,1448308362.0,620904446.0
GJ_Jamnagar,14,772605479.0,1335206154.0
GJ_Jamnagar,15,564809230.0,857507476.0
GJ_Jamnagar,16,154725214800.0,808809867.0
GJ_Jamnagar,17,20277013605.0,1275807094.0
GJ_Jamnagar,18,6006008784.0,7300413.0
